url,company,rating,review,client_budget,hourly_rate,size,location,website
https://clutch.co/profile/objective-1,Objective,5.0,4 reviews,"$5,000+",$100 - $149 / hr,10 - 49,"Great Baddow, United Kingdom",nan
https://clutch.co/profile/alterdataio,alterdata.io,5.0,4 reviews,"$1,000+",$50 - $99 / hr,50 - 249,"Warszawa, Poland",nan
https://clutch.co/profile/qualex-consulting-services,Qualex Consulting Services,4.5,2 reviews,"$25,000+",$100 - $149 / hr,50 - 249,"North Miami, FL",nan
https://clutch.co/profile/b-eye,B EYE,4.6,6 reviews,"$5,000+",$50 - $99 / hr,50 - 249,"Sofia, Bulgaria",nan
https://clutch.co/profile/vrbiztec,VRBIZTEC,5.0,1 review,"$75,000+",$50 - $99 / hr,2 - 9,"Secunderabad, India",nan
https://clutch.co/profile/growth-savvy,Growth Savvy,5.0,2 reviews,"$10,000+",$150 - $199 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/techstack,Techstack,5.0,10 reviews,"$10,000+",$50 - $99 / hr,50 - 249,"Wrocław, Poland",nan
https://clutch.co/profile/adviters,Adviters,4.5,3 reviews,"$25,000+",$50 - $99 / hr,50 - 249,"Miami, FL",nan
https://clutch.co/profile/deegloo,Deegloo,5.0,3 reviews,"$10,000+",$50 - $99 / hr,10 - 49,"Zagreb, Croatia",nan
https://clutch.co/profile/software-solved,Software Solved,4.9,4 reviews,"$5,000+",$100 - $149 / hr,50 - 249,"Taunton , United Kingdom",nan
https://clutch.co/profile/mazaj,MAZAJ,5.0,3 reviews,"$1,000+",$200 - $300 / hr,10 - 49,"Katowice, Poland",nan
https://clutch.co/profile/practia,Practia,4.8,5 reviews,"$5,000+",$50 - $99 / hr,50 - 249,"Montevideo, Uruguay",nan
https://clutch.co/profile/nevron-software,Nevron Software,4.8,3 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"Sofia, Bulgaria",nan
https://clutch.co/profile/pearl-data-firm,Pearl Data Firm,5.0,2 reviews,"$1,000+",$25 - $49 / hr,50 - 249,"Kampala, Uganda",nan
https://clutch.co/profile/devhight,DEVHIGHT,5.0,3 reviews,"$10,000+",$50 - $99 / hr,10 - 49,"Warszawa, Poland",nan
https://clutch.co/profile/xabit-analytics,Xabit Analytics,5.0,2 reviews,"$1,000+",$25 - $49 / hr,2 - 9,"New York, NY",nan
https://clutch.co/profile/blitzbrain,BlitzBrain,5.0,4 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"Budapest, Hungary",nan
https://clutch.co/profile/mergeyourdatacom,MergeYourData.com,4.9,5 reviews,"$5,000+",$150 - $199 / hr,2 - 9,"Orlando, FL",nan
https://clutch.co/profile/inventale-custom-projects,Inventale Custom Projects,4.9,5 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"Fujairah, United Arab Emirates",nan
https://clutch.co/profile/digital-poirots,Digital Poirots,5.0,4 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"Zagreb, Croatia",nan
https://clutch.co/profile/chick-digital,Chick Digital,4.7,3 reviews,"$5,000+",$100 - $149 / hr,2 - 9,"Colchester, United Kingdom",nan
https://clutch.co/profile/intelari,Intelari,5.0,2 reviews,"$1,000+",$25 - $49 / hr,2 - 9,"Warszawa, Poland",nan
https://clutch.co/profile/quantum,Quantum,5.0,14 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"Warszawa, Poland",nan
https://clutch.co/profile/treselle-systems,Treselle Systems,5.0,2 reviews,"$5,000+",$25 - $49 / hr,50 - 249,"Chennai, India",nan
https://clutch.co/profile/envion-software,Envion Software,4.8,8 reviews,"$250,000+",$50 - $99 / hr,50 - 249,"Bedford, NH",nan
https://clutch.co/profile/datafactz,DataFactZ,4.7,6 reviews,"$25,000+",$100 - $149 / hr,50 - 249,"Northville, MI",nan
https://clutch.co/profile/aleait-solutions,AleaIT Solutions Pvt. Ltd.,4.9,9 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"Jaipur, India",nan
https://clutch.co/profile/appsbee-software,Appsbee Software LLC,5.0,1 review,"$10,000+",$25 - $49 / hr,50 - 249,"Lehi, UT",nan
https://clutch.co/profile/statistics-solutions,Statistics Solutions,5.0,2 reviews,"$1,000+",$150 - $199 / hr,10 - 49,"Clearwater, FL",nan
https://clutch.co/profile/esynergy,esynergy,4.8,3 reviews,"$25,000+",50 - 249,,"London, United Kingdom",nan
https://clutch.co/profile/bi-samurai,BI Samurai,5.0,3 reviews,"$5,000+",$150 - $199 / hr,10 - 49,"Olten, Switzerland",nan
https://clutch.co/profile/hooloovoo,HOOLOOVOO,5.0,2 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"Beograd, Serbia",nan
https://clutch.co/profile/mindecs,Mindecs,4.9,7 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"L'viv, Ukraine",nan
https://clutch.co/profile/insky-solutions-doo,InSky Solutions d.o.o.,4.9,10 reviews,"$10,000+",$50 - $99 / hr,10 - 49,"Zagreb, Croatia",nan
https://clutch.co/profile/business-intelligent-solutions,Business Intelligent Solutions LLC,5.0,1 review,"$1,000+",$100 - $149 / hr,2 - 9,"Krugerville, TX",nan
https://clutch.co/profile/soname-solutions,Soname Solutions,5.0,2 reviews,"$25,000+",$50 - $99 / hr,10 - 49,"Gräfelfing, Germany",nan
https://clutch.co/profile/recoverylab-datenrettung,RecoveryLab Datenrettung,5.0,3 reviews,"$1,000+",$150 - $199 / hr,10 - 49,"Leipzig, Germany",nan
https://clutch.co/profile/trackmind,Trackmind,5.0,2 reviews,"$50,000+",$150 - $199 / hr,50 - 249,"Franklin Township, NJ",nan
https://clutch.co/profile/madeira-data-solutions,Madeira Data Solutions,5.0,1 review,,10 - 49,,"Kefar Sava, Israel",nan
https://clutch.co/profile/simnet,Simnet,5.0,1 review,"$50,000+",$300+ / hr,50 - 249,"Whitby, Canada",nan
https://clutch.co/profile/vixteam-consultoria-e-sistemas-sa,Vixteam Consultoria e Sistemas SA,5.0,1 review,"$50,000+",$50 - $99 / hr,50 - 249,"Vitoria, Brazil",nan
https://clutch.co/profile/pinnacle-solutions,Pinnacle Solutions,4.8,5 reviews,"$10,000+",$100 - $149 / hr,10 - 49,"Indianapolis, IN",nan
https://clutch.co/profile/cartesian-consulting,Cartesian Consulting,5.0,4 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"Mumbai, India",nan
https://clutch.co/profile/tar-solutions,TAR Solutions,5.0,2 reviews,"$10,000+",$200 - $300 / hr,2 - 9,"London, United Kingdom",nan
https://clutch.co/profile/sens-0,Sens,5.0,4 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"Yerevan, Armenia",nan
https://clutch.co/profile/xeven-solutions,Xeven Solutions,4.9,18 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"East Stroudsburg, PA",nan
https://clutch.co/profile/ascend-analytics,Ascend Analytics,5.0,1 review,"$5,000+",$50 - $99 / hr,10 - 49,"Kitchener, Canada",nan
https://clutch.co/profile/data-crafts,Data Crafts,5.0,1 review,,2 - 9,,"Sant Cugat del Vallès, Spain",nan
https://clutch.co/profile/top-media,Top Media,5.0,2 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"Rīga, Latvia",nan
https://clutch.co/profile/deepinspire,DeepInspire,5.0,12 reviews,"$25,000+",$50 - $99 / hr,10 - 49,"L'viv, Ukraine",nan
https://clutch.co/profile/digimeta-dev,DIGIMETA DEV LTD,5.0,4 reviews,"$25,000+",$50 - $99 / hr,50 - 249,"London, United Kingdom",nan
https://clutch.co/profile/quema,Quema,5.0,10 reviews,"$1,000+",$50 - $99 / hr,10 - 49,"Tallinn, Estonia",nan
https://clutch.co/profile/datbi,DatBI,5.0,4 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"Warszawa, Poland",nan
https://clutch.co/profile/vitech,VITech,4.9,8 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"Lviv, Ukraine",nan
https://clutch.co/profile/northstar-analytics,NorthStar Analytics,5.0,3 reviews,"$10,000+",$200 - $300 / hr,2 - 9,"Redbourn, United Kingdom",nan
https://clutch.co/profile/analytico,Analytico,5.0,5 reviews,"$5,000+",10 - 49,,"Toronto, Canada",nan
https://clutch.co/profile/nabler,Nabler,5.0,1 review,"$25,000+",$100 - $149 / hr,50 - 249,"New York, NY",nan
https://clutch.co/profile/global-mediator,Global Mediator,4.8,2 reviews,"$1,000+",$50 - $99 / hr,50 - 249,"Lillerød, Denmark",nan
https://clutch.co/profile/devopsprodigy,DevOpsProdigy,5.0,10 reviews,"$5,000+",$50 - $99 / hr,50 - 249,"Sunnyvale, CA",nan
https://clutch.co/profile/exponentiaai,Exponentia.ai,4.7,3 reviews,,50 - 249,,"Mumbai, India",nan
https://clutch.co/profile/sage-data,Sage Data,5.0,1 review,"$1,000+",$50 - $99 / hr,2 - 9,"Sofia, Bulgaria",nan
https://clutch.co/profile/taligent-sa,Taligent SA,5.0,1 review,"$1,000+",$25 - $49 / hr,50 - 249,"Buenos Aires, Argentina",nan
https://clutch.co/profile/inisoft-global,Inisoft Global,5.0,6 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"New York, NY",nan
https://clutch.co/profile/admind-analytics-0,adMind Analytics,4.9,8 reviews,"$5,000+",$150 - $199 / hr,10 - 49,"Sandy, UT",nan
https://clutch.co/profile/lightcrest,Lightcrest,5.0,1 review,"$10,000+",$100 - $149 / hr,50 - 249,"Santa Monica, CA",nan
https://clutch.co/profile/divectors,Divectors,4.7,9 reviews,"$25,000+",$50 - $99 / hr,10 - 49,"Tallinn, Estonia",nan
https://clutch.co/profile/mission-cloud,Mission Cloud,4.7,5 reviews,"$10,000+",$200 - $300 / hr,50 - 249,"Beverly Hills, CA",nan
https://clutch.co/profile/techmango-technology-services-private,Techmango Technology Services Private Limited,5.0,9 reviews,"$5,000+",$25 - $49 / hr,50 - 249,"Madurai, India",nan
https://clutch.co/profile/expeed-software,Expeed Software,5.0,1 review,"$5,000+",$25 - $49 / hr,50 - 249,"Columbus, OH",nan
https://clutch.co/profile/logikview-analytics,Logikview Analytics,5.0,3 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"indore, India",nan
https://clutch.co/profile/intelactsoft,Intelactsoft,5.0,2 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"București, Romania",nan
https://clutch.co/profile/flowmoco,flowmoco,5.0,1 review,"$25,000+",$100 - $149 / hr,10 - 49,"Newquay, United Kingdom",nan
https://clutch.co/profile/veturai-0,Veturai,5.0,1 review,"$10,000+",$100 - $149 / hr,10 - 49,"Warsaw, Poland",nan
https://clutch.co/profile/10-senses,10 Senses,5.0,3 reviews,"$10,000+",$50 - $99 / hr,2 - 9,"Warsaw, Poland",nan
https://clutch.co/profile/validin,"Validin, LLC",5.0,1 review,"$5,000+",2 - 9,,"Atlanta, GA",nan
https://clutch.co/profile/pineapple-consulting-firm,Pineapple Consulting Firm,5.0,3 reviews,"$1,000+",2 - 9,,"Charlotte, NC",nan
https://clutch.co/profile/rudder-analytics,Rudder Analytics,5.0,4 reviews,"$10,000+",$25 - $49 / hr,10 - 49,"Pune, India",nan
https://clutch.co/profile/nice-software-solutions,Nice Software Solutions Pvt Ltd,5.0,1 review,"$1,000+",50 - 249,,"Nagpur, India",nan
https://clutch.co/profile/actowiz-solutions,Actowiz Solutions,5.0,1 review,"$1,000+",< $25 / hr,10 - 49,"Walnut, CA",nan
https://clutch.co/profile/metal-toad,Metal Toad,4.4,10 reviews,"$25,000+",$150 - $199 / hr,50 - 249,"Los Angeles, CA",nan
https://clutch.co/profile/venturenox,Venturenox,5.0,5 reviews,"$50,000+",$25 - $49 / hr,10 - 49,"San Francisco, CA",nan
https://clutch.co/profile/neontri,Neontri,5.0,3 reviews,"$10,000+",$50 - $99 / hr,10 - 49,"Warszawa, Poland",nan
https://clutch.co/profile/jevera-software-solutions,JEVERA Software Solutions,4.8,11 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"Kyiv, Ukraine",nan
https://clutch.co/profile/data-doers,Data Doers,5.0,2 reviews,"$10,000+",$25 - $49 / hr,10 - 49,"Wilmington, DE",nan
https://clutch.co/profile/fornax,Fornax,5.0,1 review,"$5,000+",$25 - $49 / hr,2 - 9,"Mumbai, India",nan
https://clutch.co/profile/esketchers,Esketchers,4.9,10 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"Dallas, TX",nan
https://clutch.co/profile/dm-stat-1-consulting,DM STAT-1 Consulting,4.8,4 reviews,"$5,000+",$100 - $149 / hr,2 - 9,"North Woodmere, NY",nan
https://clutch.co/profile/digiprima-technologies,Digiprima Technologies,5.0,11 reviews,"$1,000+",< $25 / hr,50 - 249,"New York, NY",nan
https://clutch.co/profile/brainspire-solutions,Brainspire Solutions,5.0,3 reviews,"$25,000+",$100 - $149 / hr,10 - 49,"Parker, CO",nan
https://clutch.co/profile/prompt-softech,Prompt Softech,4.8,8 reviews,"$5,000+",$25 - $49 / hr,50 - 249,"Ahmedabad, India",nan
https://clutch.co/profile/queryon,Queryon,5.0,7 reviews,"$10,000+",$100 - $149 / hr,10 - 49,"Anchorage, AK",nan
https://clutch.co/profile/sci-bi,SCI-BI,5.0,1 review,"$10,000+",< $25 / hr,10 - 49,"Chennai, India",nan
https://clutch.co/profile/datahub-analytics,Datahub Analytics,5.0,1 review,,10 - 49,,"Amman, Jordan",nan
https://clutch.co/profile/ai-solutions,AI Solutions,5.0,6 reviews,"$25,000+",$25 - $49 / hr,50 - 249,"Almaty, Kazakhstan",nan
https://clutch.co/profile/umbrella-infocare-0,Umbrella Infocare,4.8,3 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"Noida, India",nan
https://clutch.co/profile/datum-brain,Datum Brain,5.0,7 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"Lahore, Pakistan",nan
https://clutch.co/profile/spaceport,Spaceport,5.0,1 review,"$5,000+",$25 - $49 / hr,10 - 49,"Kharkiv, Ukraine",nan
https://clutch.co/profile/clearview,Clearview,4.8,2 reviews,"$10,000+",$50 - $99 / hr,10 - 49,"San Francisco, CA",nan
https://clutch.co/profile/shispare,Shispare Pvt. Ltd.,4.8,3 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"Karachi, Pakistan",nan
https://clutch.co/profile/3alica,3Alica,4.9,5 reviews,"$5,000+",$50 - $99 / hr,50 - 249,"Los Angeles, CA",nan
https://clutch.co/profile/smartlytics-consultancy,Smartlytics Consultancy,4.8,4 reviews,"$1,000+",$50 - $99 / hr,10 - 49,"Coventry, United Kingdom",nan
https://clutch.co/profile/zingworks-llp,Zingworks LLP,5.0,5 reviews,"$5,000+",$25 - $49 / hr,50 - 249,"Pune, India",nan
https://clutch.co/profile/ember-analytics,Ember Analytics,5.0,1 review,,$100 - $149 / hr,2 - 9,"Regina, Canada",nan
https://clutch.co/profile/saviant-consulting,Saviant Consulting,4.5,5 reviews,,50 - 249,,"Pune, India",nan
https://clutch.co/profile/dataeaze-systems,Dataeaze Systems,4.8,8 reviews,"$10,000+",$25 - $49 / hr,10 - 49,"Pune, India",nan
https://clutch.co/profile/nebula,Nebula,5.0,4 reviews,"$10,000+",$25 - $49 / hr,10 - 49,"Skopje, North Macedonia",nan
https://clutch.co/profile/cf-agency,CF Agency,4.5,2 reviews,"$10,000+",$100 - $149 / hr,2 - 9,"Prague, Czech Republic",nan
https://clutch.co/profile/marksman-technologies,Marksman Technologies Pvt Ltd,4.7,7 reviews,"$1,000+",$25 - $49 / hr,50 - 249,"Bishanpura, India",nan
https://clutch.co/profile/dataendure,DataEndure,4.8,2 reviews,,10 - 49,,"San Jose, CA",nan
https://clutch.co/profile/business-brains,Business Brains,5.0,4 reviews,,$50 - $99 / hr,2 - 9,"Blackrock, Ireland",nan
https://clutch.co/profile/softshark,SoftShark,5.0,4 reviews,"$25,000+",$25 - $49 / hr,10 - 49,"Yerevan, Armenia",nan
https://clutch.co/profile/gless-ai,Gless AI,5.0,2 reviews,"$5,000+",$50 - $99 / hr,2 - 9,"Toronto, Canada",nan
https://clutch.co/profile/dataself,DataSelf,4.5,4 reviews,"$5,000+",$150 - $199 / hr,2 - 9,"San Jose, CA",nan
https://clutch.co/profile/media-heavy,Media Heavy,4.8,3 reviews,"$5,000+",$200 - $300 / hr,2 - 9,"Plantation, FL",nan
https://clutch.co/profile/forlake,Forlake,5.0,3 reviews,"$1,000+",$50 - $99 / hr,2 - 9,"Kraków, Poland",nan
https://clutch.co/profile/abstractr,abstractR,4.9,6 reviews,"$25,000+",$50 - $99 / hr,10 - 49,"Šlapanice, Czech Republic",nan
https://clutch.co/profile/internetrix,Internetrix,5.0,1 review,"$25,000+",$200 - $300 / hr,50 - 249,"Wollongong, Australia",nan
https://clutch.co/profile/code-runners,Code Runners,4.8,7 reviews,"$25,000+",$50 - $99 / hr,10 - 49,"Sofia, Bulgaria",nan
https://clutch.co/profile/business-data-miners,Business Data Miners,4.7,3 reviews,"$5,000+",$200 - $300 / hr,2 - 9,"Weston, MA",nan
https://clutch.co/profile/montevideo-labs,Montevideo Labs,5.0,7 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"Montevideo, Uruguay",nan
https://clutch.co/profile/syloper,Syloper,4.9,8 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"AUB, Argentina",nan
https://clutch.co/profile/data212,data212,5.0,1 review,"$10,000+",$25 - $49 / hr,10 - 49,"Toronto, Canada",nan
https://clutch.co/profile/freeport-metrics,Freeport Metrics,4.9,10 reviews,"$25,000+",$50 - $99 / hr,10 - 49,"Portland, ME",nan
https://clutch.co/profile/pegasus-one,Pegasus One,4.9,8 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"Fullerton, CA",nan
https://clutch.co/profile/interfaz,Interfaz,4.8,7 reviews,"$25,000+",$25 - $49 / hr,50 - 249,"San Rafael de Escazú, Costa Rica",nan
https://clutch.co/profile/u2i,u2i,4.9,14 reviews,"$10,000+",$50 - $99 / hr,50 - 249,"Kraków, Poland",nan
https://clutch.co/profile/derevo-sa-de-cv,Derevo S.A. de C.V.,4.9,7 reviews,"$25,000+",$25 - $49 / hr,50 - 249,"Zapopan, Mexico",nan
https://clutch.co/profile/unleashing-ai,Unleashing AI,5.0,6 reviews,"$10,000+",$150 - $199 / hr,10 - 49,"Dubai, United Arab Emirates",nan
https://clutch.co/profile/topright,TopRight,5.0,1 review,"$5,000+",$200 - $300 / hr,10 - 49,"Atlanta, GA",nan
https://clutch.co/profile/circiter,Circiter,5.0,1 review,"$1,000+",$50 - $99 / hr,2 - 9,"Madrid, Spain",nan
https://clutch.co/profile/awakening-vector,Awakening Vector Inc.,4.5,1 review,,$25 - $49 / hr,10 - 49,"Ürümqi, China",nan
https://clutch.co/profile/a17,A17,5.0,1 review,"$5,000+",$50 - $99 / hr,10 - 49,"Redwood City, CA",nan
https://clutch.co/profile/metia,Metia,5.0,1 review,,$100 - $149 / hr,50 - 249,"London, United Kingdom",nan
https://clutch.co/profile/zegami,Zegami,4.9,7 reviews,"$10,000+",$50 - $99 / hr,10 - 49,"Oxford, United Kingdom",nan
https://clutch.co/profile/sigli,Sigli,4.8,12 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"Vilnius, Lithuania",nan
https://clutch.co/profile/preezma,Preezma,4.8,6 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"Yerevan, Armenia",nan
https://clutch.co/profile/uptahr-analytics,UpTahr Analytics,5.0,3 reviews,"$5,000+",$50 - $99 / hr,2 - 9,"College Park, MD",nan
https://clutch.co/profile/data-reply,Data Reply,4.3,2 reviews,"$5,000+",$100 - $149 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/lets-viz-technologies,Lets Viz Technologies,5.0,3 reviews,"$1,000+",< $25 / hr,2 - 9,"Noida, India",nan
https://clutch.co/profile/shopdev,shopdev,4.8,18 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"Mountain View, CA",nan
https://clutch.co/profile/algomine,Algomine,5.0,2 reviews,"$10,000+",$50 - $99 / hr,50 - 249,"Warszawa, Poland",nan
https://clutch.co/profile/statfinity,Statfinity Pvt. Ltd.,4.8,2 reviews,"$1,000+",$25 - $49 / hr,2 - 9,"Indore, India",nan
https://clutch.co/profile/develandoo,Develandoo,4.9,21 reviews,"$25,000+",$25 - $49 / hr,50 - 249,"Yerevan, Armenia",nan
https://clutch.co/profile/incrys,InCrys,4.9,4 reviews,"$50,000+",$50 - $99 / hr,50 - 249,"București, Romania",nan
https://clutch.co/profile/brightblue-consulting,Brightblue Consulting,4.4,5 reviews,"$10,000+",$150 - $199 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/enterosoft,Enterosoft,4.8,3 reviews,"$1,000+",$25 - $49 / hr,10 - 49,"Gdańsk, Poland",nan
https://clutch.co/profile/slm-software,SLM Software,5.0,5 reviews,"$25,000+",$50 - $99 / hr,10 - 49,"Ivano-Frankivsk, Ukraine",nan
https://clutch.co/profile/bastion-insights-0,Bastion Insights,4.8,3 reviews,"$10,000+",$150 - $199 / hr,10 - 49,"Los Angeles, CA",nan
https://clutch.co/profile/code-inspiration,Code Inspiration,4.9,20 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"Warszawa, Poland",nan
https://clutch.co/profile/maven-wave-partners,Maven Wave Partners,5.0,3 reviews,"$100,000+",$100 - $149 / hr,50 - 249,"Chicago, IL",nan
https://clutch.co/profile/datomni,Datomni,5.0,5 reviews,"$1,000+",$50 - $99 / hr,2 - 9,"Warszawa, Poland",nan
https://clutch.co/profile/enautics,enautics,5.0,2 reviews,"$50,000+",$200 - $300 / hr,10 - 49,"Austin, TX",nan
https://clutch.co/profile/headchannel-consulting,HeadChannel Consulting,4.7,12 reviews,"$10,000+",$25 - $49 / hr,50 - 249,"London, United Kingdom",nan
https://clutch.co/profile/growth-marketing-0,Growth Marketing,5.0,1 review,"$5,000+",2 - 9,,"Napoli, Italy",nan
https://clutch.co/profile/life-elixir,Life Elixir,4.5,2 reviews,"$10,000+",$100 - $149 / hr,2 - 9,"Newport Beach, CA",nan
https://clutch.co/profile/aays-analytics,Aays Analytics,4.5,1 review,"$1,000+",$50 - $99 / hr,10 - 49,"Mumbai, India",nan
https://clutch.co/profile/elucidate-ai,Elucidate AI,5.0,2 reviews,,$100 - $149 / hr,10 - 49,"Johannesburg, South Africa",nan
https://clutch.co/profile/katpro-technologies,Katpro Technologies Inc,4.9,5 reviews,"$5,000+",$50 - $99 / hr,10 - 49,"Tampa, FL",nan
https://clutch.co/profile/most-programming,MOST Programming,4.8,13 reviews,"$1,000+",10 - 49,,"Denver, CO",nan
https://clutch.co/profile/infocus-business-technology,Infocus Business Technology,4.3,3 reviews,"$1,000+",$50 - $99 / hr,10 - 49,"Montevideo, Uruguay",nan
https://clutch.co/profile/power-marketing-performance-agency,Power-UP: Marketing Performance Agency,4.9,10 reviews,"$5,000+",$25 - $49 / hr,2 - 9,"Kyiv, Ukraine",nan
https://clutch.co/profile/virtual-forge-0,The Virtual Forge,4.5,1 review,"$75,000+",$150 - $199 / hr,50 - 249,"Holt, United Kingdom",nan
https://clutch.co/profile/soft-tech-group,"Soft Tech Group, Inc",4.6,11 reviews,"$5,000+",$50 - $99 / hr,50 - 249,"New York, NY",nan
https://clutch.co/profile/codnity,Codnity,4.9,6 reviews,"$1,000+",$25 - $49 / hr,10 - 49,"Rīga, Latvia",nan
https://clutch.co/profile/lunax,Lunax,5.0,3 reviews,"$5,000+",$25 - $49 / hr,10 - 49,"Kyiv, Ukraine",nan
https://clutch.co/profile/togetherdata,TogetherData,5.0,2 reviews,"$10,000+",$150 - $199 / hr,50 - 249,"Warszawa, Poland",nan
https://clutch.co/profile/sp-marketplace,SP Marketplace,5.0,1 review,,< $25 / hr,2 - 9,"Penn Valley, CA",nan
